Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Predicted_Average_Rating
1,2020,5.2,Disability_Non-disable,0,116,116,4,4,2,0,0,9,30,3,0,8,14,17,16,16,28,25,37,1,2,1,1,0,1,1,1,False,0.0
0,2017,5.0,Disability_Non-disable,0,115,115,2,2,2,1,1,16,39,0,0,11,13,21,21,28,29,23,23,2,2,1,2,2,4,0,2,False,0.0
0,2021,5.5,Disability_Non-disable,0,95,92,2,1,2,2,0,27,34,0,18,10,12,15,20,24,25,13,39,1,2,1,1,1,3,1,2,True,1.0
0,2018,5.5,Disability_Non-disable,0,98,98,3,2,2,1,1,27,34,-2,2,16,16,23,22,25,31,31,40,3,3,2,2,2,2,2,2,False,0.0
1,2018,5.1,Disability_Non-disable,0,94,94,2,1,2,1,1,7,26,-1,1,11,13,20,14,20,23,7,22,1,2,1,2,1,1,1,0,True,1.0
0,2020,5.5,Disability_Cognitive,0,113,113,3,1,2,1,1,21,31,0,-3,9,16,21,22,23,26,31,33,2,4,1,2,2,3,0,2,False,0.0
0,2020,5.9,Disability_Cognitive,0,97,93,2,1,2,0,0,4,17,0,6,5,7,14,17,14,18,7,7,1,2,0,2,0,0,0,2,False,0.0
0,2020,5.1,Disability_Cognitive,0,112,112,5,5,1,1,0,23,43,1,-1,15,15,25,28,28,30,19,28,2,3,1,2,1,1,0,0,True,1.0
0,2017,6.1,Disability_Cognitive,0,95,95,3,3,2,1,2,3,23,2,10,4,8,18,15,13,25,6,24,2,4,1,2,2,4,1,2,True,1.0
0,2017,5.2,Disability_Non-disable,0,95,95,3,1,0,0,0,32,54,0,-1,17,19,32,30,28,26,27,38,4,4,2,2,4,3,3,2,True,1.0
0,2020,5.6,Disability_Cognitive,1,95,95,2,1,2,1,2,43,48,0,3,25,21,30,30,31,30,24,39,2,4,1,2,1,2,1,2,False,0.0
0,2020,5.1,Disability_Cognitive,0,103,103,1,1,2,1,0,26,45,0,-1,14,16,18,19,24,28,12,45,1,0,1,2,1,1,0,2,False,0.0
1,2021,5.6,Disability_Physical,0,120,109,2,2,2,2,2,16,30,0,0,11,11,18,20,26,28,13,34,2,3,1,2,1,0,1,2,False,0.0
0,2021,5.0,Disability_Non-disable,0,95,93,3,3,2,2,1,45,59,0,1,12,14,21,25,30,30,27,48,1,2,1,1,1,1,0,0,False,0.0
0,2020,5.1,Disability_Non-disable,0,102,102,2,2,2,2,2,12,29,9,16,12,16,15,16,17,22,21,43,2,4,1,2,3,4,2,2,False,0.0
1,2021,4.8,Disability_Non-disable,0,104,98,2,1,2,2,2,24,50,0,-4,15,19,23,26,28,28,28,32,2,3,1,2,1,2,1,2,False,0.0
1,2018,5.6,Disability_Non-disable,0,110,110,2,2,2,1,1,22,31,0,-3,14,12,19,20,25,28,12,33,2,4,1,2,1,2,0,2,False,0.0
0,2017,5.3,Disability_Cognitive,0,97,97,2,2,0,0,0,0,16,0,13,2,1,7,7,8,10,1,-3,0,1,0,1,0,1,0,1,True,1.0
1,2018,5.2,Disability_Non-disable,0,95,95,3,3,2,0,2,19,36,0,-3,9,16,19,19,22,25,23,32,2,4,1,2,3,4,0,2,False,0.0
1,2020,5.5,Disability_Non-disable,0,112,112,3,1,2,0,1,22,40,-2,2,10,16,23,23,26,29,20,34,1,2,1,2,1,2,2,2,True,1.0
1,2018,5.0,Disability_Non-disable,0,110,110,3,3,2,0,0,28,38,0,0,16,16,20,22,28,29,19,33,2,4,1,2,2,4,1,2,False,0.0
1,2017,5.6,Disability_Non-disable,0,107,107,1,1,0,0,0,45,56,1,-1,31,30,30,28,30,30,22,32,3,3,2,2,3,2,2,2,False,0.0
1,2020,5.5,Disability_Physical,0,109,109,2,2,2,0,0,27,33,0,0,20,19,26,25,25,27,17,38,1,3,1,1,1,1,1,2,False,0.0
0,2020,6.1,Disability_Non-disable,0,114,114,2,2,2,2,2,19,34,0,0,9,18,22,26,28,31,30,32,3,3,2,2,3,4,2,1,False,0.0
1,2020,5.0,Disability_Non-disable,0,97,97,7,5,2,1,1,12,27,-1,15,7,14,17,16,19,19,16,39,1,2,1,1,0,2,2,2,False,0.0
0,2016,5.3,Disability_Cognitive,0,101,101,3,2,2,0,1,10,28,3,15,2,13,18,16,21,22,11,19,2,2,1,2,0,1,0,1,True,1.0
0,2018,5.5,Disability_Non-disable,0,114,114,3,1,2,0,0,31,39,1,-2,9,18,25,30,29,30,18,32,2,2,1,2,1,2,2,2,True,1.0
0,2017,5.8,Disability_Cognitive,0,116,116,2,2,2,0,0,24,37,0,-1,11,11,17,26,26,29,11,19,1,3,1,2,1,2,0,2,False,0.0
1,2020,5.5,Disability_Non-disable,0,103,103,2,1,2,2,1,25,39,0,0,13,18,18,23,25,29,17,38,2,2,1,1,2,1,1,2,False,0.0
0,2017,5.3,Disability_Non-disable,0,88,88,1,1,0,0,0,16,27,0,11,8,8,17,14,23,27,13,27,2,3,1,1,1,2,2,2,True,1.0
1,2021,5.6,Disability_Non-disable,0,91,89,1,1,1,0,0,11,32,10,11,9,14,21,17,22,24,22,26,2,3,1,2,1,4,2,2,True,0.0
1,2018,5.1,Disability_Non-disable,0,95,95,1,1,1,1,0,31,51,0,0,17,20,24,25,27,29,34,32,1,2,2,2,1,1,0,1,False,0.0
0,2020,5.2,Disability_Non-disable,0,95,95,2,1,2,2,2,49,72,0,3,23,28,29,28,29,30,42,50,3,4,1,2,1,4,0,2,False,0.0
1,2017,4.9,Disability_Non-disable,0,97,97,1,1,1,0,1,27,33,0,5,8,11,18,16,18,21,5,36,2,3,1,1,0,1,0,0,True,1.0
0,2016,4.9,Disability_Physical,0,114,114,2,1,1,1,0,22,29,0,-2,15,17,23,19,21,25,9,27,1,2,1,1,2,2,2,1,False,0.0
0,2018,6.0,Disability_Cognitive,0,117,117,1,1,2,1,2,25,29,9,15,10,14,18,19,22,27,24,31,3,3,1,2,2,2,2,2,False,0.0
1,2021,5.0,Disability_Cognitive,1,116,104,3,2,2,2,1,20,27,12,15,13,14,20,21,22,25,14,33,1,2,1,1,1,1,0,2,True,0.0
0,2020,5.4,Disability_Non-disable,0,104,104,3,3,2,2,1,19,28,9,13,5,12,18,19,20,23,25,40,2,3,2,2,3,4,2,2,False,0.0
1,2021,5.2,Disability_Physical,0,94,91,3,2,1,1,1,36,59,0,-1,25,27,31,31,28,30,50,47,2,4,1,1,0,1,2,2,False,0.0
0,2017,5.3,Disability_Cognitive,0,89,89,2,1,1,1,0,15,27,5,14,8,10,17,12,12,17,9,25,1,3,1,2,1,2,0,0,True,1.0
0,2020,5.2,Disability_Non-disable,0,95,95,1,1,0,0,0,24,47,0,-1,11,18,19,19,30,31,20,14,2,3,1,2,0,2,1,2,False,0.0
1,2016,5.5,Disability_Non-disable,0,101,101,3,2,2,0,0,30,46,-1,-1,18,22,30,34,29,29,30,32,2,4,2,2,1,4,0,1,False,0.0
0,2018,5.1,Disability_Non-disable,0,95,95,1,1,0,0,0,44,79,0,3,22,26,30,28,28,29,35,34,3,4,2,2,2,4,1,4,False,0.0
0,2021,5.8,Disability_Cognitive,0,117,108,2,2,2,0,0,15,29,8,15,4,10,18,17,20,26,17,22,3,4,2,2,2,1,2,2,True,1.0
1,2017,4.7,Disability_Non-disable,0,117,117,1,1,0,0,0,25,34,0,0,10,12,21,22,25,30,31,27,2,4,1,2,1,3,2,2,False,0.0
0,2020,5.3,Disability_Cognitive,0,113,113,2,1,2,2,1,24,47,15,17,8,8,23,26,27,28,21,29,2,3,1,1,1,2,0,2,False,0.0
1,2020,5.3,Disability_Non-disable,0,97,93,1,1,2,1,0,19,36,0,2,10,11,20,22,24,27,19,25,1,4,0,2,1,5,0,2,False,0.0
1,2021,5.3,Disability_Non-disable,0,104,98,3,3,2,0,1,30,44,1,0,17,18,21,26,30,29,37,36,1,2,1,1,1,2,2,2,False,0.0
0,2020,5.4,Disability_Non-disable,0,109,109,5,4,2,0,0,25,40,-1,0,11,18,26,24,23,29,13,40,3,4,2,3,2,4,2,2,True,1.0
1,2017,4.9,Disability_Non-disable,0,104,104,1,1,2,1,2,3,29,0,9,5,15,21,19,21,23,3,6,0,2,0,2,1,0,1,2,False,0.0
0,2017,5.2,Disability_Non-disable,0,120,120,1,1,0,0,0,29,40,0,3,21,24,25,27,25,27,38,35,3,4,2,2,2,4,1,2,False,0.0
1,2020,5.4,Disability_Non-disable,0,114,114,2,1,2,1,1,27,46,0,1,22,23,26,29,32,32,39,47,3,4,2,2,1,2,2,2,False,0.0
1,2021,5.9,Disability_Non-disable,0,113,102,2,1,2,1,0,24,33,0,0,15,18,23,22,24,28,29,31,1,2,1,1,1,2,1,2,False,0.0
0,2020,5.7,Disability_Physical,0,97,97,2,2,1,1,0,15,40,1,2,10,10,21,21,22,21,5,21,1,3,0,1,0,4,0,0,True,1.0
0,2021,4.9,Disability_Non-disable,0,104,98,1,1,2,2,0,17,37,0,0,8,11,27,24,29,30,24,30,2,3,1,1,2,3,2,2,False,0.0
0,2018,5.1,Disability_Non-disable,0,116,116,1,1,0,0,0,25,32,9,18,4,13,21,26,30,30,8,30,1,3,1,2,0,4,0,2,False,0.0
0,2017,5.4,Disability_Cognitive,0,89,89,1,1,1,1,0,7,30,3,11,4,7,19,19,20,24,10,15,1,3,0,1,0,4,1,2,True,1.0
0,2020,4.7,Disability_Non-disable,0,103,103,1,1,0,0,0,16,30,0,0,13,19,25,28,29,27,10,30,2,3,1,2,1,2,2,2,True,1.0
1,2017,5.0,Disability_Non-disable,0,97,97,2,2,2,1,1,37,59,0,0,17,22,30,28,27,29,30,37,1,3,1,2,0,2,0,2,False,0.0
1,2021,4.7,Disability_Non-disable,0,100,94,2,1,2,2,2,36,53,0,3,15,24,32,30,32,30,35,45,1,5,1,1,1,2,1,2,False,0.0
0,2020,5.2,Disability_Physical,0,103,103,4,3,2,1,1,35,55,-1,5,20,24,29,29,29,30,27,44,2,4,1,2,1,3,2,2,True,1.0
1,2018,5.5,Disability_Non-disable,0,95,95,6,3,2,0,0,18,45,8,15,9,16,21,20,24,25,24,31,2,2,1,1,1,1,2,1,False,0.0
1,2020,5.1,Disability_Non-disable,0,97,97,2,2,2,1,0,21,26,0,0,11,16,22,20,23,25,14,27,2,3,1,1,1,2,0,0,False,0.0
1,2021,5.1,Disability_Non-disable,0,95,93,2,2,2,2,2,21,30,0,0,9,14,19,23,25,28,19,39,2,5,1,2,1,4,1,2,False,0.0
1,2017,5.4,Disability_Physical,1,97,97,1,1,2,0,0,21,41,-1,0,9,13,24,24,26,30,9,30,1,3,1,1,2,2,0,2,True,1.0
1,2020,5.2,Disability_Non-disable,0,91,91,2,2,1,1,1,25,42,0,3,18,18,24,27,30,30,23,52,2,3,1,2,2,5,0,2,False,0.0
0,2020,5.8,Disability_SocialEmotional,0,104,104,3,1,2,1,1,20,31,0,2,15,19,20,21,23,26,33,40,2,2,1,1,1,2,2,2,False,0.0
1,2020,4.9,Disability_Cognitive,0,103,103,2,1,2,0,1,15,46,9,15,10,12,20,22,23,29,22,45,0,1,0,0,0,0,0,0,False,0.0
1,2018,5.6,Disability_Non-disable,0,103,103,3,2,2,1,2,26,31,-1,-1,9,15,16,17,26,28,13,32,2,4,1,2,1,3,0,2,False,0.0
1,2021,5.0,Disability_Non-disable,0,104,98,3,2,2,2,2,27,48,0,0,15,19,28,28,28,30,58,43,1,4,1,2,0,4,2,2,False,0.0
0,2021,5.1,Disability_Cognitive,1,116,104,1,1,2,1,2,21,30,12,16,12,16,23,24,27,27,21,30,2,2,1,2,1,2,1,2,True,1.0
0,2016,5.4,Disability_Non-disable,0,101,101,1,1,0,0,0,46,64,-2,2,16,20,27,29,32,29,41,37,2,5,1,2,2,2,0,2,False,0.0
0,2017,5.3,Disability_Cognitive,0,114,114,1,1,1,0,0,4,22,1,14,5,15,14,16,21,26,6,21,1,3,1,2,1,3,1,2,True,1.0
0,2018,5.6,Disability_Non-disable,0,114,114,2,2,1,1,0,19,28,0,0,12,15,20,23,25,30,17,32,2,4,1,2,2,2,2,2,False,0.0
0,2018,4.7,Disability_Non-disable,0,95,95,3,3,0,0,0,36,52,1,-1,18,12,23,17,20,23,19,37,2,2,1,2,1,2,0,2,False,0.0
1,2020,5.1,Disability_Non-disable,0,103,103,3,1,2,1,2,35,56,0,-1,17,25,28,30,30,29,28,45,2,4,0,1,2,2,1,2,False,0.0
1,2020,4.8,Disability_Cognitive,0,104,104,4,2,2,2,0,22,30,0,1,11,18,25,23,24,27,23,25,1,3,0,1,0,2,1,2,False,0.0
0,2020,5.4,Disability_Cognitive,1,116,116,1,1,2,2,0,28,41,0,-1,15,21,21,24,25,25,5,34,2,3,1,2,2,3,1,2,True,1.0
0,2016,5.0,Disability_Non-disable,0,103,103,2,2,2,2,1,20,43,14,17,5,14,21,20,22,25,16,31,3,2,2,2,1,3,0,2,False,0.0
1,2018,5.1,Disability_Non-disable,0,103,103,2,1,0,0,0,17,27,9,14,6,12,17,17,20,26,20,37,3,3,1,2,2,2,2,2,False,0.0
1,2017,5.3,Disability_Non-disable,0,97,97,3,2,2,0,0,32,44,2,0,16,17,22,22,25,30,23,33,2,3,1,1,2,2,1,2,False,0.0
1,2021,4.9,Disability_Non-disable,0,113,102,2,2,1,0,0,5,26,3,16,4,18,20,19,23,26,6,20,1,2,1,1,0,1,1,2,True,1.0
1,2020,5.1,Disability_Non-disable,0,104,104,3,1,2,2,2,23,32,1,0,9,15,25,25,25,26,31,33,1,2,1,1,0,2,0,1,False,0.0
0,2018,4.6,Disability_Non-disable,0,120,120,2,2,2,0,2,25,36,0,-2,11,15,20,19,21,27,21,33,1,4,1,2,2,5,0,2,False,0.0
1,2016,5.6,Disability_Non-disable,0,114,114,2,1,2,2,2,27,50,12,15,19,19,26,32,29,29,19,37,1,4,1,1,0,2,0,2,False,0.0
0,2021,5.6,Disability_Cognitive,0,113,105,2,2,2,1,2,24,44,0,14,8,13,23,25,23,26,22,38,0,3,0,2,1,2,1,2,False,0.0
0,2017,5.8,Disability_Non-disable,0,95,95,2,2,2,1,1,13,31,3,17,9,15,19,23,21,27,21,28,2,4,1,2,1,2,0,2,True,1.0
0,2020,6.1,Disability_Non-disable,0,112,112,1,1,2,0,1,17,38,1,12,8,11,20,24,24,26,9,36,0,2,1,2,2,1,0,2,False,0.0
1,2020,5.1,Disability_Non-disable,0,94,94,1,1,1,1,0,32,48,0,3,11,19,18,20,24,26,27,42,2,1,1,2,2,2,1,2,False,0.0
1,2020,5.3,Disability_Non-disable,0,104,104,3,3,2,2,2,26,43,0,-2,17,22,29,28,29,29,41,43,2,2,1,2,0,2,2,4,False,0.0
0,2020,5.3,Disability_Physical,0,103,103,2,1,2,2,1,33,49,1,2,19,21,26,31,31,29,47,43,3,5,1,2,1,4,2,2,False,0.0
1,2018,4.7,Disability_Non-disable,0,88,88,1,1,2,0,0,1,16,1,11,0,11,10,12,14,19,5,12,1,2,1,1,1,1,1,2,True,1.0
0,2017,4.9,Disability_Cognitive,0,95,95,1,1,0,0,0,18,31,1,16,8,10,19,21,23,31,19,23,1,2,1,1,1,1,0,1,False,0.0
1,2018,5.0,Disability_Non-disable,0,88,88,4,3,2,2,2,17,31,-2,4,13,16,22,23,24,28,8,26,2,1,1,1,1,2,0,1,True,0.0
0,2018,4.8,Disability_Cognitive,1,95,95,2,1,2,0,0,26,31,10,12,9,13,16,16,20,25,8,27,2,1,1,1,0,1,1,2,True,1.0
0,2020,5.5,Disability_Non-disable,0,104,104,2,2,1,1,0,20,34,10,13,6,14,20,18,24,24,24,45,2,4,1,2,1,2,2,2,True,1.0
0,2017,5.5,Disability_Non-disable,0,97,97,2,1,0,0,0,31,49,1,0,11,17,23,24,21,28,25,34,4,5,1,2,3,2,1,3,False,0.0
0,2017,5.1,Disability_Sensory,0,90,90,2,2,1,0,0,7,31,3,13,2,15,20,20,22,24,13,25,1,2,1,1,1,1,2,2,True,1.0
0,2020,5.0,Disability_Cognitive,0,107,107,1,1,2,2,0,5,26,0,12,0,16,20,20,24,29,6,24,1,2,0,1,0,2,0,2,False,1.0
0,2018,5.5,Disability_Cognitive,1,103,103,1,1,1,0,0,4,17,4,12,2,6,9,7,10,21,4,21,0,2,0,2,0,1,0,2,True,1.0
1,2020,5.3,Disability_Physical,0,105,105,1,1,2,2,0,22,49,2,-2,18,21,29,29,30,27,7,38,2,4,1,2,2,3,2,2,False,0.0
0,2021,5.1,Disability_Non-disable,0,104,98,2,2,2,0,0,24,30,0,2,10,13,27,21,23,24,25,36,1,3,1,1,2,2,1,2,True,1.0
0,2020,5.3,Disability_Cognitive,0,97,97,2,1,2,0,1,13,38,0,16,6,4,18,19,20,24,11,11,1,2,0,1,0,2,0,0,False,0.0
1,2020,5.4,Disability_Non-disable,0,94,94,1,1,1,2,0,16,29,-1,12,6,7,17,21,21,24,22,29,1,2,1,1,1,1,1,1,False,0.0
1,2021,5.8,Disability_Non-disable,0,95,95,2,1,2,2,1,23,30,0,0,10,11,18,17,22,24,52,32,2,4,1,2,1,2,2,2,True,1.0
1,2021,5.3,Disability_Non-disable,0,120,109,3,3,2,2,2,26,38,1,0,8,15,20,23,24,26,35,53,2,2,1,2,2,2,2,2,True,1.0
0,2021,6.0,Disability_Non-disable,0,120,109,4,4,2,1,2,14,40,10,15,5,12,20,22,22,26,30,31,3,3,1,2,1,2,2,2,False,0.0
1,2018,5.7,Disability_Non-disable,0,95,95,1,1,2,1,1,47,63,1,0,22,26,30,30,31,32,24,36,2,4,1,2,1,4,1,3,False,0.0
1,2020,5.6,Disability_Non-disable,0,114,114,3,2,2,2,2,30,35,14,3,16,21,21,27,28,29,42,38,1,4,2,3,2,5,1,3,False,0.0
1,2020,5.3,Disability_Non-disable,0,120,120,2,2,2,2,1,36,50,0,0,11,12,17,24,30,31,26,48,2,2,1,1,2,2,2,2,False,0.0
1,2017,5.2,Disability_Non-disable,0,96,96,1,1,1,1,1,24,26,1,16,7,10,19,20,21,28,8,29,1,2,1,1,0,1,2,2,False,0.0
1,2020,5.0,Disability_Non-disable,0,95,95,2,2,2,2,2,29,53,0,2,14,21,27,27,30,28,7,30,2,4,1,2,0,2,1,2,False,0.0
0,2017,5.5,Disability_Non-disable,0,97,97,1,1,0,0,0,31,24,0,12,12,12,17,15,16,19,27,33,1,4,0,1,0,2,0,0,True,1.0
0,2018,4.5,Disability_Non-disable,0,94,94,2,2,2,2,2,11,29,-1,0,11,11,16,22,22,30,13,15,2,4,1,2,2,4,1,2,False,0.0
1,2021,5.1,Disability_Non-disable,0,78,78,3,3,1,1,1,5,23,1,0,8,9,17,18,22,25,11,25,2,3,1,2,1,4,2,2,True,1.0
0,2021,5.5,Disability_Non-disable,0,104,98,2,1,2,1,0,24,44,1,0,11,13,25,28,29,31,17,46,2,2,1,1,1,2,2,2,False,0.0
1,2021,4.7,Disability_Non-disable,0,114,102,2,1,2,2,0,31,30,0,0,13,20,26,29,28,30,13,23,2,2,1,2,2,2,0,2,False,0.0
1,2017,5.5,Disability_Cognitive,0,97,97,3,3,0,0,0,17,27,7,13,2,8,19,16,18,23,12,29,1,2,1,2,0,1,2,2,True,1.0
0,2017,4.9,Disability_Cognitive,0,112,112,2,2,2,0,0,7,26,2,12,3,12,17,16,17,21,10,23,2,4,1,2,2,4,2,2,True,1.0
1,2021,4.9,Disability_Non-disable,0,101,96,1,1,0,0,0,20,29,8,12,9,8,15,15,17,23,31,29,2,2,1,2,1,3,0,2,False,0.0
1,2018,5.3,Disability_Non-disable,0,95,95,2,2,2,0,2,18,27,6,14,8,12,22,21,23,25,30,32,1,2,1,1,1,1,1,2,True,1.0
0,2017,5.7,Disability_SocialEmotional,0,103,103,1,1,2,1,0,9,17,4,12,3,14,12,12,17,21,5,12,2,2,1,1,1,2,0,2,True,1.0
1,2018,4.8,Disability_Non-disable,0,95,95,3,2,2,1,1,40,55,-1,0,19,18,22,25,25,29,31,30,2,2,1,2,1,2,1,2,False,0.0
1,2016,5.7,Disability_Non-disable,0,114,114,1,1,0,0,0,18,33,10,15,8,19,22,28,31,29,26,28,2,4,1,2,1,4,2,3,False,0.0
0,2018,5.7,Disability_Cognitive,1,94,94,2,1,1,0,1,7,24,11,12,0,9,16,14,21,26,12,23,2,4,1,2,2,3,2,3,True,1.0
0,2017,5.9,Disability_Cognitive,0,116,116,5,3,1,0,0,16,29,0,9,3,11,20,19,20,27,35,23,2,3,1,1,1,2,0,0,True,1.0
1,2017,5.0,Disability_Non-disable,0,97,97,2,2,0,0,0,19,44,1,-2,10,11,22,17,25,25,30,30,2,3,1,1,2,3,1,3,False,0.0
0,2016,5.5,Disability_Non-disable,0,114,114,3,1,1,1,1,15,27,-1,17,9,13,21,15,20,25,11,26,2,3,1,2,2,2,2,2,False,0.0
0,2020,5.2,Disability_Cognitive,0,109,109,2,1,2,2,1,35,47,0,-1,16,22,25,25,31,31,27,37,2,2,2,2,2,2,2,2,False,0.0
0,2021,5.3,Disability_Non-disable,0,95,93,3,2,0,0,0,26,45,-1,3,18,18,28,30,29,31,24,44,4,5,1,2,1,2,2,2,True,1.0
0,2020,5.5,Disability_Non-disable,0,114,114,1,1,2,2,2,22,41,10,-1,14,20,23,27,31,30,14,48,1,2,2,2,2,2,0,2,False,0.0
0,2018,5.7,Disability_Non-disable,0,95,95,2,1,2,2,0,25,32,12,16,13,20,24,24,27,29,23,31,2,3,1,2,2,2,2,0,False,0.0
1,2016,5.1,Disability_Non-disable,0,102,102,3,1,2,2,0,28,40,-1,0,17,16,23,24,25,27,34,34,2,4,1,2,0,2,0,2,False,0.0
0,2021,5.5,Disability_Cognitive,1,114,104,1,1,2,1,1,12,32,5,15,10,11,26,25,30,29,14,15,1,2,1,2,2,1,1,1,False,0.0
1,2018,5.7,Disability_Cognitive,0,95,95,3,3,2,0,0,11,21,2,7,4,8,18,19,25,18,22,30,1,2,1,1,1,2,1,2,False,0.0
0,2017,5.5,Disability_Cognitive,0,112,112,3,2,1,1,0,15,27,6,11,6,15,19,17,19,25,20,30,0,2,1,2,1,1,2,3,True,1.0
1,2018,5.3,Disability_Non-disable,0,114,114,2,2,2,2,2,17,32,0,0,11,12,20,21,25,29,16,31,3,3,1,2,2,2,2,2,False,0.0
0,2017,5.3,Disability_Non-disable,0,102,103,2,2,1,2,2,1,30,10,13,6,13,18,24,22,29,7,33,2,4,1,3,2,2,2,2,False,0.0
1,2020,5.6,Disability_Non-disable,0,97,97,3,2,2,2,0,23,29,1,0,13,18,21,25,26,24,39,35,1,4,1,2,4,4,1,3,True,1.0
1,2020,5.0,Disability_Cognitive,0,97,97,2,2,2,2,1,15,29,0,12,4,11,17,20,19,25,9,25,1,1,0,1,1,1,0,2,False,1.0
0,2020,5.8,Disability_Non-disable,0,114,114,2,2,2,2,2,23,37,0,-1,16,21,23,28,28,32,16,43,1,2,1,2,1,4,1,2,False,0.0
0,2020,5.7,Disability_Cognitive,0,97,97,1,1,0,0,0,19,30,-1,16,11,11,18,17,17,24,22,38,1,2,1,2,1,1,0,2,True,1.0
1,2020,5.6,Disability_Physical,0,103,103,3,2,2,2,2,33,59,0,-2,16,21,25,21,29,31,27,49,2,4,1,2,2,1,1,2,False,0.0
1,2017,5.3,Disability_Non-disable,0,94,94,2,2,0,0,0,15,27,8,17,9,12,18,17,23,24,10,26,2,3,1,2,2,3,2,2,False,0.0
0,2021,5.3,Disability_Non-disable,0,114,104,1,1,1,1,1,22,39,14,1,9,17,24,24,27,30,10,28,1,3,0,2,0,2,1,2,True,1.0
1,2020,5.2,Disability_Non-disable,0,113,113,2,2,2,2,1,13,42,5,0,11,14,20,22,25,30,27,33,1,3,1,1,1,3,1,2,True,0.0
1,2017,4.8,Disability_Non-disable,0,97,97,2,1,2,2,0,35,53,-1,0,18,25,26,28,30,31,36,31,2,4,1,2,1,2,2,2,False,0.0
1,2020,4.9,Disability_Non-disable,0,116,116,2,1,2,2,2,23,22,12,11,7,13,16,15,17,23,17,31,0,3,0,2,1,1,0,2,False,0.0
0,2020,5.4,Disability_Non-disable,0,115,115,3,2,2,1,1,7,29,2,15,2,17,17,21,23,28,12,22,1,2,2,2,2,5,1,2,False,0.0
1,2018,5.4,Disability_Non-disable,0,112,112,3,3,2,2,2,8,21,5,9,4,10,9,12,12,13,8,10,1,1,0,1,0,2,1,1,True,1.0
1,2018,5.8,Disability_Non-disable,0,110,110,3,1,2,2,2,21,33,0,-2,12,14,21,22,27,31,25,32,2,3,1,2,2,2,2,2,False,0.0
0,2017,4.7,Disability_Non-disable,0,90,90,3,2,2,1,0,16,31,0,17,7,15,22,22,25,28,10,29,2,2,1,1,1,2,1,2,False,0.0
1,2017,4.8,Disability_Non-disable,0,114,114,2,1,2,1,1,19,30,13,14,6,17,19,22,26,30,37,31,1,3,1,1,1,2,0,1,False,0.0
0,2017,5.1,Disability_Cognitive,0,94,94,2,1,0,0,0,20,28,8,14,6,12,18,14,20,25,25,29,3,3,2,1,2,2,2,2,False,0.0
0,2021,5.5,Disability_Non-disable,0,78,78,7,4,1,0,0,13,25,3,0,7,5,17,17,22,24,13,31,2,3,1,2,1,2,1,2,True,1.0
1,2020,5.5,Disability_Non-disable,0,95,95,2,1,2,2,2,31,48,0,1,13,28,27,31,30,28,44,39,3,4,1,2,1,2,1,2,False,0.0
1,2017,4.8,Disability_Cognitive,0,89,89,3,1,1,1,0,1,7,0,9,0,5,4,4,5,8,2,3,0,2,0,1,0,0,0,1,False,1.0
0,2017,4.7,Disability_Non-disable,0,90,90,3,2,1,1,1,18,28,0,17,11,13,10,11,17,25,10,28,2,2,1,1,2,2,0,2,True,1.0
0,2020,5.9,Disability_Cognitive,0,112,112,3,1,2,2,1,12,26,6,12,6,9,19,16,16,22,22,30,2,2,1,2,1,2,2,1,True,1.0
0,2020,5.8,Disability_Cognitive,0,105,105,2,1,2,2,0,11,29,1,0,4,13,20,22,21,31,23,30,2,2,1,1,1,2,0,1,True,1.0
1,2021,5.1,Disability_Cognitive,0,116,104,3,1,2,0,2,4,24,4,10,1,4,14,17,22,25,18,33,0,2,1,2,1,2,1,1,True,1.0
0,2020,5.4,Disability_Cognitive,0,104,104,2,2,2,1,0,16,35,7,13,12,12,25,23,23,30,16,34,0,2,0,1,0,3,1,2,False,0.0
0,2016,5.7,Disability_Non-disable,0,101,101,3,1,2,0,0,25,36,0,0,16,20,23,26,26,29,29,29,4,4,2,2,4,3,2,3,False,0.0
1,2016,5.5,Disability_Non-disable,0,114,114,2,2,0,0,0,22,30,8,19,10,15,19,21,23,30,39,27,2,2,1,2,1,2,2,2,False,0.0
1,2017,5.7,Disability_Non-disable,0,94,94,2,2,0,0,0,5,28,2,10,10,17,23,19,21,29,16,4,0,2,0,2,0,2,0,2,False,0.0
0,2020,5.4,Disability_Non-disable,0,103,103,3,2,2,2,1,25,38,1,0,8,14,21,17,23,27,10,38,0,2,1,1,0,2,0,2,False,0.0
1,2017,5.8,Disability_Non-disable,0,120,120,2,2,0,0,0,26,37,0,1,16,13,20,19,22,23,19,33,1,2,1,1,1,2,1,2,True,1.0
1,2020,5.7,Disability_Non-disable,0,102,102,1,1,1,1,1,24,33,12,11,9,15,22,22,22,26,9,41,1,3,1,2,0,2,0,2,False,0.0
